手机没电一刻也不能耽误！我要充电！我要充电！德博世S80-16800毫安新推出MINI款，可增加手机续航9天，更轻巧更方便，快乐享受不断电~！MINI款仅需49元包邮，首批限量999台，立即在淘宝专卖店抢购 http://t.cn/zQ7ZxsF,1
您节省下来的这3元钱，将用于再障患者白雪的骨髓移植。一瓶“白雪可乐”，收获一份心灵上的清凉，帮助一个美好生命…… 您节省下来的这3元钱，将用于再障患者白雪的骨髓移植。一瓶“白雪可乐”，收获一份心灵上的清凉，帮助一个美好生命…… http://t.cn/zQL8PD7,1
在北京路逛了一个下午。出发去酒吧。晚上去看电影，三个傻傻的在瞎逛。  来自诺基亚地图 我在:http://t.cn/zQLhrgC,0
你是我最美的季节,1
无论你是文艺型男，还是雅痞型男，都要有件帅气显瘦的立领潮范衬衫！ (链接在评论第一条，淘宝会有很多图片供参考哦),0
昨晚的寿司真心不错，你们也去试试吧...[嘻嘻]@Ellen2011 @海天-中華蒙牛伊利小咖喱锅巴 @小红军宁宁 @鱼儿浪漫 @Song___ls @NAna827 @另一只熊__ @恶魔慧 @海天-黄艺萌 @saseamorra,1
#大众心语#年轻就是要疯狂，要美丽，要精彩，要跟着自己的直觉走，做了才有对错，经历才有回忆。,1
今天接到一个陌生来电，听见陌生又熟悉的声音，让我猜是谁。 内心里一些躲在角落的记忆翻滚出来， 避无可避。 惊觉是不是离过去太远了，以为自己不动，就会尘封。  开心是真的，不论是电话 短信 微信QQ 微博 只要有联系就好 朋友们。,1
清秀，不妖艳，淡粉色印花的棉衣衬托着可亲的性格，甜美的纱裙下摆掩藏着隐秘的心思。  http://t.cn/zHOrd7r,1
『10岁女孩没钱投币被请下公交 走1小时回家』 http://t.cn/zQLRX4a （分享自@新浪视野 WAP版） 人活的太死了,-1
优质小清新的上衣，夏季清爽迷人就靠它了哟！！ http://t.cn/zQhmumy,1
妈妈让小儿了去买西红柿，他到菜摊买了整整一菜篮子，结果因为太沉拎不回去，等妈妈找到他的时候，他已经蹲在马路边吃了十几个，很伟大的说：再吃几个我就拎得动了。#笑话#[微信关注讲笑话添加：jxh365 或：讲笑话],1
孟买酒红色，喜欢可以【微信sellcc】或者私信@100分皮具,1
“盛通创新第五期活动开始啦！ 苹果高清TV拿回家”，这个活动推荐给大家。 地址：http://t.cn/zQv7jIf,0
"【我不中谁中！】旗舰机皇,承载双卡双待,强势登陆点评团!三星GALAXY S4免费送!绑定新浪微博或邀请1位新用户多送5个抽奖号! http://t.cn/zHuPhAs（关注@点评团_上海，让我们团在一起）",0
【微软抬出IE10另类优势：比竞争对手省电两成】6月6日讯，微软突然“抬出了”IE浏览器的一个意外优势：一份研究报告称，IE比火狐等浏览器省电降近两成。其实人们更加注重对主流网站访问效果、以及某些指标的对比。那在挑选浏览器时，你会考虑省电性能吗？,0
[音乐盒] #我正在听# 《As I Roved Out》 http://t.cn/zTxtpnV （分享自 @新浪乐库）,0
【《像火花》今夜收官 精装言情落幕看点多】霸气胡军 反派唐立平 新浪娱乐讯 由华夏视听、东阳欢娱出品，于正工作室承制的电视剧《像火花像蝴蝶》，即将于今晚(3日)在江苏卫视、东方卫视黄金档收官落幕。剧中，江一燕饰演的永芳正在一步步完成自己...http://t.cn/zQPrJdn,0
B&O A8耳机香港门店纯耳机款1700HKD，带麦克风和音量线控款2000HKD。纯耳机款按今日汇率RMB1348，全球联保三年[耶]听了一个多小时最大感受是隔音效果大大超出预期，钢琴听起来饱满而且层次分明，特别是从来没听清楚的月光三低音部分终于听到了，协奏左右声道产生的共鸣好棒！iPhone和iPod都能推很感人,1
今天心情真不好啊。 我刚刚用@百度美拍 分享了一张我的私房照，还能听到我的声音哦。快来跟我一起玩美拍啊：http://t.cn/zTvKxU2,-1
"[衰]当超级英雄们都变成了一群鸡 来自 @搞笑囧图App, 苹果和安卓下载→ http://t.cn/zTzcAfF",-1
好累好累。好啦洗完还是比较美的,1
更多新款 请加微信 jiaolile3323 每天都有更新 我在:http://t.cn/zQLow8t,0
新浪纯属备份- -,0
这款美瞳是【GEO MagicBeauty 四色棕】http://t.cn/zOV3DpO  微乐美瞳 微信vvvlcn QQ 4006774773 私信 @微乐眼镜网,0
2013-06-23期 一个时代的告别 麦蒂生涯十佳球闪回光辉岁月 - 高清在线观看 - 腾讯视频 http://t.cn/zHdAtM0,1
生命的过程本来就是随意的。我们日复一日地在路上走着，说不定哪天在这条路上就会有故事发生。日子一天一天过去，从花开到花落，从花香浓郁到花香淡去。平和地接受生命中的每一次赐予，不必抱怨你得到多少。美和不美的东西你都得接受，生活就是这样。当你不求全责备时，你才会感到满足。,1
@淘宝旅行 【投诉】淘宝旅行这样的客户端放出来给那么多人使用，居然是没有测试过的？没有测试过存在两个红包时会怎么样吗？！iOS只显示一个红包，安卓干脆一个都不显示？！淘宝没有测试工程师？！挖那么多人都没有挖到一个测试？还是测试用例都不会写？！damn！@立原,-1
"亲，情人节礼物收到了哦！挺不错的，很有收藏价值哈！南昌这几天天气潮湿，ESM的袋子都有些破损了，不过礼物完好无损哈！ ,江西移动动感地带",1
7月1日百度绿萝算法2.0更新公告的看法 http://t.cn/zQvR9Jr,0
【价格啊！iPad日假期销量不及Nexus 7】据日媒报道，2012 年日本整体平板市场开始爆发，相信在 2013 年会进一步发展，但是诺大一个市场，竟然仅有苹果和谷歌平板的立足之地。据报道，在 2012 年末的假期购物季中，苹果 iPad 终于败下阵来，在销量方面不敌谷歌推出的低价 Nexus。,-1
新浪微博客户端升级了！发布器支持多张图片一键分享；新增emoji、浪小花表情；信息流图片加载速度提升。观看视频，了解更多！http://t.cn/zTozVas 我在全新微博客户端3.5.0，我为雅安祈福。App Store下载地址：http://t.cn/zOZGnnD,0
从西雅图南下来到波特兰，波特兰市区很小没什么可看的，耐克总部坐落在波特兰，去总部转了转也没买啥。傍边有个先锋广场当时正巧有艺术学校的学生在广场公开表演，最开始是奏美国国歌，现场的所有美国佬都全体起立手捂胸口唱国歌。表演完毕，学生们就排起队伍各另一份快餐坐在路边吃了起来。,1
厄齐尔和90后女友出海度假（组图）  http://t.cn/zQ4Unm5  （分享自 @新浪体育）,0
出发了！此刻还在走两步路就热得出汗的繁华都市，下午就可以到达荒凉而壮美的雪域高原。拉萨，我来了！,1
“三星手机必备移动电源 besiter倍斯特免费送喽”，这个活动推荐给大家。 地址：http://t.cn/zQPYL9G,0
"""大容量移动电源名牌实惠 转微博中移动电源大奖""，这个活动推荐给大家，点击 进入 地址：http://t.cn/zQ7XQBW",0
【PowerbyProxi 无线充电板在MWC展示】虽然目前无线充电技术的应用还不够广泛，目测似乎只有Lumia920具备这个特技，但是这并不妨碍厂商们在电子大会上展示他们对未来的遐想。在今天的MWC 移动大会上，名为PowerbyProxi 的公司便推出了这个东东。,0
我于07-10 14:46在新浪投资广场的模拟炒股中，以6.36元卖出了万向钱潮(sz000559) 6700股。 http://t.cn/zlz0LRu,0
【宝马全新7系大量使用碳纤维 将减重460斤】全新7系将大量使用碳纤维材料，包括底盘等部件，这使得新款宝马7系比老款减重460斤。大量采用的碳纤维材质，不但能降低车身重量，同时也会提高整车的强度。当然成本也会随之提高。,0
#感恩有我 悦享亲情#我们慢慢长大的时候，父亲却在慢慢衰老，父亲的健康是儿女最大的福气，从今天起，他的健康由我管理！到建行悦生活，抱个按摩椅回家替我为父亲捶捶背！ @大帅哥阿悌姆   http://t.cn/zTYHkvn,1
[音乐盒] #我正在听# 《Strada Nel Bianco》 http://t.cn/zWH558b （分享自 @新浪乐库）,0
自从老公给买了移动路由器，移动网卡，想在哪里上网就在哪里上网，想怎么上就怎么上[偷笑]他给我个桃子，我要还个李子，嗯，给它买几条内裤去[阴险],1
【外观更运动，奔驰新一代S级谍照曝光】新车5月15日发布，九月份正式上市销售。S级代表着奔驰的最高精神，“奔驰就是奔驰”，而这样的底蕴，恰恰是宝马7系、奥迪A8所没有的。,1
【什么才是真爱】肯德基内，两位白发苍苍的老人。阿伯用筷子夹了鸡腿对阿婆说“鸡腿好吃，你吃吧，我吃薯条就行啦！”阿婆回答“你自己吃啦，我又没有牙齿，能够每天陪着你，我吃薯条已经好满足了。”,1
《英超宝贝破洞白衫出镜》 (来自 @手机新浪网) http://t.cn/zHs10vp,0
【青岛22名地铁司机将出师 个个是硬汉】青岛地铁2号线、3号线正如火如荼地建设着，首批地铁司机的情况如何？正在上海地铁培训基地内参加集训的青岛首批22名地铁司机已进入实训阶段，正式跟线路实际操控列车，已基本具备独立控制列车能力。2013年8月，他们将结束培训，回青熟悉青岛地铁车型。,0
万恶的淘宝～😱😱😱,-1
爱尼康。爱苹果。爱文字。爱旅行。温暖如葵。向阳绽放。写我所爱。拍我所爱。文字和影像记录我的生活。在老去之前可以怀念。Life is maganifique.,1
我在#三国来了#中天天虐Boss，嘿~这腰也不酸了，背也不疼了，一虐顶过去被虐！【颜良】纳命来~ http://r.redatoms.com/redirect.php?product=sanguo21&channel=weiboshare,0
"我今天在#微盘签到#获得了188M免费空间,好运指数3颗星,你也来试试手气吧~@微盘 新浪网旗下云存储品牌，超大存储空间，海量资源下载，手机电脑数据任你同步，人手一盘，微力无限，快来体验吧！ http://t.cn/aoXFJa",1
暂定为哥的终极目标 进口大众途锐,0
冷兔霹雳无敌菩萨摇头怕怕丸是用笑话、冰块、锅底灰加上天山雪莲配制而成。不须冷藏，也没有防腐剂，除了毒性猛烈之外，味道还很好吃。功能主治郁闷无聊不开心。简直是居家旅行、开心必备良药！只需在微信里添加微信id：“lengtoo” 或者直接输入“冷兔”，当然也可以扫描下面的二维码直接添加。,1
【中移动获184新号段：将带来1亿个号码资源|号码|资源|中国移动_通讯与电讯_科技时代_新浪网】本报讯(记者古晓宇)昨天，记者从中国移动获悉，中国移动近期获批了184新号段，该号段将带来1亿个号码资... http://t.cn/zlsDDCU,0
【华兰生物捐赠价值3600万元流感疫苗_上市公司_新浪财经_新浪网】华兰生物捐赠价值3600万元流感疫苗 http://t.cn/aRweIH,0
【使馆解读澳洲各大学接受高考的来龙去脉】 分享新浪教育新闻链接到微博2次，即可佩戴#考神驾到#勋章  http://t.cn/zQPTxY9  （分享自 @新浪教育）,0
咱西安美食谁不爱，晚饭时间回民街上走一回，各种小吃咥到饱，美的很！遇上两个布偶娃，叫做魔豆娃。这奏是“魔豆也难过美食关”！吃货们，快来释放你的食欲吧！凉皮、泡馍、小苏肉、酸梅汤，还有咱地道特产呢！爱美食，爱生活！@海伦春天_西安,1
【宝宝拉肚子的饮食调理】1.忌食生冷食物，停吃瓜果；2．小米粥常备，随时给宝宝喝，补充水分防止脱水；3．蒸苹果泥，将苹果捣成泥上火蒸熟，具有止泻作用；4．乌梅茶，乌梅也有涩肠止泻作用；5．食物一定要软烂，不然宝宝此时消化能力极弱，容易造成吃什么拉什么，不利于肠道恢复。,0
雷诺和日产结盟于1999年3月27日。1999年5月28日，雷诺按照每股400日元的价格，以54亿美元收购日产汽车36.8%股权，成为该公司的大股东，组建了雷诺-日产联盟。东风日产其实是欧洲车系路线，天籁、骐达、逍客等等都是雷诺的设计师的经典之作。日产社内通用语为：英语。,0
刚在@流量大爆炸 淘到了一个好玩的应用“百度搜索”，还赚了两个智慧豆，再攒几个我就可以兑换免费手机流量了。如果你也是安徽电信的用户，那就赶紧动来赚免费流量吧！下载地址：http://t.cn/zQLVUqk,1
“每个人都有属于自己的一片森林，迷失的人迷失了，相逢的人会再相逢。”   我在陌陌，你在哪里？（苹果、安卓手机下载：http://t.cn/aCmg2Q ）,0
【十二星座的倒霉地】双鱼座（西安）、狮子座（南宁）、巨蟹座（北京）、天秤座（重庆）、白羊座（青岛）、天蝎座（大理）、水瓶座（长春）、射手座（乌鲁木齐）、摩羯座（厦门）、双子座（长沙）、金牛座（广州）、处女座（攀枝花） 。,-1
【风水大师网上卖灵符月入100万 包括堕胎赎罪符】7月9日消息，网上一家淘宝店靠卖“灵符”等，月收入超过100万元，“堕胎赎罪符”、“斩化小人符”、“婆媳和睦符”等整齐地排在商品展示区。其中“回心转意和合符”排在网店最显眼位置，据称该商品有1192条评价里面竟然没有一条差评。,-1
给了我一个大惊喜！！这款瘦身帖，贴上舒舒服服的睡觉就可以了~刚贴上感觉肚脐周围热热的，早上起来很想拉臭臭，才两天腰围竟然小了2CM！！！然后就很臭美的入手了心水已久的裙纸~~~啊哈哈，必须再买几盒！！为了瘦，拼了！http://t.cn/zQZK0Hw,1
@爱n个世纪 @Afra裴馨桐 @A第三只眼『关注佛山移动微信送100M流量，关注转发微博送iPhone』http://t.cn/zQ4Mgk8,0
【十二星座之黑色代表物】白羊座(零度可口可乐)；金牛座(黑色手机)；双子座(黑色帽子)；巨蟹座(黑死手套)；狮子座(黑水晶)；处女座(黑色眼镜)；天秤座(黑色T恤)；天蝎座(黑色毛衣)；射手座(黑曜石)；摩羯座(黑色鞋子)；水瓶座(黑色笔记本)；双鱼座(黑色玫瑰)。,0
#美梦成真#我刚刚参加了美团网的诺基亚Lumia 925抽奖，大家都来碰碰运气吧~[偷笑] @美团 http://t.cn/zQAaix8,1
我跟我闺女@张大叔要被晒黑了热热热 分享这可口可乐  [下雨][微风][雪][风扇][风扇][风扇]降温吧,0
iphone5高端黑视频，笑尿了好吗！！！[笑哈哈]苹果已经无法抵御全世界人民的吐槽了！2:01那里贱死了啊！！ http://t.cn/zlA7cNI,1
【各种水果汁的养生知识】苹果汁：调理肠胃、促进肾机能，预防高血压；菠萝汁：消除肿胀，帮助消化，舒缓喉咙疼痛；西瓜汁：消除暑热，利于排尿，能降低高血压；香蕉汁：提高精力，强健肌肉，滋润肺和肠道；葡萄汁：调节心跳，补血安神，加强肾肝功能；鲜橙汁：强化血管，预防心脏病中风伤风感冒；,0
【苦中享瘦】欢迎加入专业养生护肤群，每天定时都有专业的美容护肤讲堂哦。 1.凉拌苦瓜，能减少脂肪摄入，是排毒减肥的健康食品；2.苦瓜鲈鱼煲，优质蛋白能增加饱腹感和增加热量的消耗，加上苦瓜更利于减肥；3.苦瓜苹果汁，独特的果酸是加快脂肪燃烧的速度。,0
[音乐盒] #我正在听# 《赞佛偈》 http://t.cn/zHuaRcP （分享自 @新浪乐库）,0
"@袁钜涛 ,您在【新浪微问】, 被感谢了2次；收到4条对我有用； http://t.cn/zTvqiE3 赶快点击查看吧！",0
原來丁当與我的相似度有80.97%，快來百度魔圖找找你像哪個明星！#PK大咖# http://t.cn/zObe4DW,0
"【大众点评团】面包新语!仅  14.8  元,价值20元现金券1张!5店节假日都可用,全场通兑,可累计使用!香气扑鼻,勾起味蕾诱惑,每一口享受甜蜜!#宁波团购团26#   \^o^/ http://t.cn/zQAwGCt",1
【心理导读】研究发现，每天一两个拥抱产生的保健作用比每天吃一个苹果还要好，经常拥抱可减低心脏病风险，战胜压力和疲劳，提升免疫力，抗击炎症，以及缓解抑郁。,1
鸿运天运手工坊，欢迎您的惠顾。 http://t.cn/zTA4uKf 追求完美的勿拍，小本经营，淘宝交易，不接受中差评。多谢！求推广， 求宣传，求扩散。,0
今日福星高照适合买股票，我在#新浪财经第二届交易策略大赛#【收益大比拼赛区】买入000788，向3600万实盘发起冲击。[酷]http://t.cn/zHsdsDg,0
《网友疑有人托举丁锦昊刻字》 (来自 手机新浪网) http://t.cn/zHxqImw,0
"【为什么中国乘客赴美要借道韩国？】为什么从韩国赴美的飞机上,有近半中国乘客？以7月10日为例,上海-旧金山航线，仅东航、国航、联合航空有直飞，但东航单程不含税最低13240元，国航票价更是高达32350元；而旅客如果乘坐大韩航空，经首尔转机赴旧金山，经济舱不含税仅需6720元。日韩港澳台均低于中国！",0
放假了，送上一首五月天的一颗苹果。,0
哈哈想贝拉：故事背景：  哈哈与贝拉是一对互相很爱很爱对方的情侣，郎才女貌，性格温顺，不与人争名夺利。互相依偎，互相支持，一起开心生活。     贝拉，在X贵族小学里当一年级的语文老师，工... http://t.cn/zQyez4I （使用新浪长微博工具发布 http://t.cn/zOXAaic）,1
【阿坝若尔盖】中国最美的湿地，位于青藏高原东部边缘地带。黄河与长江分水岭将其划为东西两部。东部群山连绵，峰峦叠翠，林涛澜荡；西部草原广袤无垠，水草丰茂，牛羊成群，素有“川西北高原的绿洲”之称。四邻分别与甘肃省玛曲、碌曲、卓尼、迭部四县和州内阿坝、红原、松潘、南坪四县接壤。,1
【三星电子第一季度净利64亿美元 同比增41.6%】三星电子周五发布了该公司2013年第一季度财报。。在截至3月31日的第一季度，三星电子净利润为7.15万亿韩元（约合64亿美元），较上年同期的5.05万亿韩元增长41.6%。三星电子第一季度营收为 52.9万亿韩元，高于上年同期的45.3万亿韩元。,0
[女人的20种瘦身圣品 你知道吗？]⒈绿茶；⒉丝瓜；⒊冬瓜；⒋黄瓜；⒌紫菜；⒍韭菜；⒎海带；⒏绿豆芽；⒐辣椒；⒑苹果；⒒柠檬；⒓白萝卜；⒔醋；⒕兔肉；⒖赤小豆；⒗大蒜；⒘鸡胸肉；⒙鹌鹑肉；⒚荷叶茶；⒛木耳。,0
#百度魔图##百度相册#[吃惊][吃惊][吃惊],0
#感恩有我 悦享亲情#我们慢慢长大的时候，父亲却在慢慢衰老，父亲的健康是儿女最大的福气，从今天起，他的健康由我管理！到建行悦生活，抱个按摩椅回家替我为父亲捶捶背！ @林洁   http://t.cn/zTTzdoT,1
【史上最萌格莱美红毯秀】纽约著名儿童摄影师特里茜亚-梅瑟洛克斯打造一场儿童格莱美红毯秀，把这些孩子经过精心打扮，让他们盛装走上红毯，再现格莱美星光熠熠的场景。圆嘟嘟的阿呆，红唇RiRi，女王碧昂斯，还有霉霉那不屑的眼神.....萌翻了！（新浪娱乐),1
最豪华阵容发布会 ELIFE E6本月10日发布 ELIFE E6发布会将在北京正式举行这次ELIFE E6的发布有非常强大的明星阵容阮经天、尹恩惠、李炜、新浪微博著名草根作业本、著名节目主持人朱丹等，发布会上除了可以看到E6的真面目外还可以与众多明星面对面你最期待什么呢？ 我在:http://t.cn/zQAHpr7,0
系安全带了吗？ 《两中国乘客被甩出机舱身亡》 (来自 @手机新浪网) http://t.cn/zQZxn9I,0
我刚加入、大家多支持额！ 我刚刚用@百度美拍 分享了一张我的私房照，还能听到我的声音哦。快来跟我一起玩美拍啊：http://t.cn/zTvKxU2,0
【挑水果秘诀】1草莓：别太红，红里带白点最甜。2木瓜：挑鼓肚子，斑点多，微黄偏硬为佳。3橙：要捡沉手的，表皮润滑，底部有“圈”的。4芒果：挑饱满、圆润，不软不硬。5苹果：挑黄里透红。,0
#9块9包邮# http://t.cn/zHHTXC5 长景远 正品手机移动电源 小米三星s4 iphone5s htc充电宝器包邮 http://t.cn/zHsJxvz,0
我在微发卡领取了《梦幻西游2》新浪专属特权卡 ，内含丰富游戏奖励，快来领取吧！新浪游戏微发卡免费提供各类游戏新手卡、激活码。领卡点击：http://t.cn/zQvuB7F,0
为什么微信会闪退，重装了了还是一样。。[抓狂] 我在:http://t.cn/zQ2ekf6,-1
电视厨艺比赛，他身为评委身居高位。 主持人采访他”请问您吃过最美味的菜是哪一道？” 他冲着镜头诡秘一笑，”那年大三， 晚上饿得要死的时候， 我老婆居然为我偷偷煮了一碗泡面， 那是我人生中最美的一餐～ 电视前的某人捏着筷子咬牙切齿， 呸！明明是半夜溜回寝室抢了我的晚饭!”,1
青春最美的不是梦，是陪你追梦的人，，，，，,1
天好热啊[微笑]，女儿放假饮食也没规律了，今早做的大枣银耳雪梨小米粥[色]，多做了一些，放冰箱里，中午回来冰冰爽爽好香甜！,1
我突然觉得用这个屏幕全a碎了的诺基亚900，很符合我的气质啊[嘻嘻],1
#夏日星记忆# 冰箱@tp441001  @星巴克江浙沪 http://t.cn/zT1XGzX,0